Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
0620 OFT 3min epochs_9 - Zahra,2021-10-29 16:29:43,,C:/Aaallmine/jobs/VGL/boris/oft_videos/0620 OFT 3min epochs_9.mpg,1635.690,29.97,mouse,Rear,,supported,STATE,332.065,333.367,1.302,,
0620 OFT 3min epochs_9 - Zahra,2021-10-29 16:29:43,,C:/Aaallmine/jobs/VGL/boris/oft_videos/0620 OFT 3min epochs_9.mpg,1635.690,29.97,mouse,Rear,,supported,STATE,419.453,421.455,2.002,,
